espn_id,name,position,season,college_team,stat_category,receptions,receivingYards,yardsPerReception,receivingTouchdowns,longReception,rushingAttempts,rushingYards,yardsPerRushAttempt,rushingTouchdowns,longRushing,completions,passingAttempts,completionPct,passingYards,yardsPerPassAttempt,passingTouchdowns,interceptions,longPassing,sacks,QBRating
4431562,Phil Mafah,RB,2024,clemson-tigers,rushing,,,,,,216,"1,115",5.2,8,83,,,,,,,,,,
4431562,Phil Mafah,RB,2021,clemson-tigers,receiving,7,50,7.1,0,15,,,,,,,,,,,,,,,
4431562,Phil Mafah,RB,2022,clemson-tigers,receiving,9,48,5.3,0,17,,,,,,,,,,,,,,,
4431562,Phil Mafah,RB,2023,clemson-tigers,receiving,21,108,5.1,0,19,,,,,,,,,,,,,,,
4431562,Phil Mafah,RB,2024,clemson-tigers,receiving,21,103,4.9,0,22,,,,,,,,,,,,,,,
4431562,Phil Mafah,RB,2022,clemson-tigers,passing,,,,,,,,,,,1,1,100.0,19,19.0,0,0,19,0,259.6
4431562,Phil Mafah,RB,2023,clemson-tigers,passing,,,,,,,,,,,0,1,0.0,0,0.0,0,0,0,0,0.0
4360698,Joe Milton III,QB,2018,michigan-wolverines,passing,,,,,,,,,,,3,4,75.0,58,14.5,0,1,43,1,146.8
4360698,Joe Milton III,QB,2019,michigan-wolverines,passing,,,,,,,,,,,3,7,42.9,59,8.4,1,1,29,0,132.2
4360698,Joe Milton III,QB,2020,michigan-wolverines,passing,,,,,,,,,,,80,141,56.7,"1,077",7.6,4,4,52,8,124.6
4360698,Joe Milton III,QB,2021,tennessee-volunteers,passing,,,,,,,,,,,32,62,51.6,375,6.0,2,0,53,7,113.1
4360698,Joe Milton III,QB,2022,tennessee-volunteers,passing,,,,,,,,,,,53,82,64.6,971,11.8,10,0,64,4,204.3
4360698,Joe Milton III,QB,2023,tennessee-volunteers,passing,,,,,,,,,,,229,354,64.7,"2,813",7.9,20,5,83,16,147.3
4360698,Joe Milton III,QB,2018,michigan-wolverines,rushing,,,,,,7,31,4.4,1,23,,,,,,,,,,
4360698,Joe Milton III,QB,2019,michigan-wolverines,rushing,,,,,,5,16,3.2,1,9,,,,,,,,,,
4360698,Joe Milton III,QB,2020,michigan-wolverines,rushing,,,,,,38,109,2.9,1,23,,,,,,,,,,
4360698,Joe Milton III,QB,2021,tennessee-volunteers,rushing,,,,,,28,129,4.6,2,54,,,,,,,,,,
4360698,Joe Milton III,QB,2022,tennessee-volunteers,rushing,,,,,,18,77,4.3,0,21,,,,,,,,,,
4360698,Joe Milton III,QB,2023,tennessee-volunteers,rushing,,,,,,78,299,3.8,7,81,,,,,,,,,,
4360698,Joe Milton III,QB,2023,tennessee-volunteers,receiving,1,6,6.0,0,6,,,,,,,,,,,,,,,
4426485,Jonathan Mingo,WR,2019,ole-miss-rebels,receiving,12,172,14.3,1,32,,,,,,,,,,,,,,,
4426485,Jonathan Mingo,WR,2020,ole-miss-rebels,receiving,27,379,14.0,3,37,,,,,,,,,,,,,,,
4426485,Jonathan Mingo,WR,2021,ole-miss-rebels,receiving,22,346,15.7,3,50,,,,,,,,,,,,,,,
4426485,Jonathan Mingo,WR,2022,ole-miss-rebels,receiving,51,861,16.9,5,72,,,,,,,,,,,,,,,
4426485,Jonathan Mingo,WR,2022,ole-miss-rebels,rushing,,,,,,4,-7,-1.8,1,2,,,,,,,,,,
4426354,George Pickens,WR,2019,georgia-bulldogs,receiving,49,727,14.8,8,46,,,,,,,,,,,,,,,
4426354,George Pickens,WR,2020,georgia-bulldogs,receiving,36,513,14.3,6,51,,,,,,,,,,,,,,,
4426354,George Pickens,WR,2021,georgia-bulldogs,receiving,5,107,21.4,0,52,,,,,,,,,,,,,,,
4372096,Luke Schoonmaker,TE,2019,michigan-wolverines,receiving,2,54,27.0,1,29,,,,,,,,,,,,,,,
4372096,Luke Schoonmaker,TE,2021,michigan-wolverines,receiving,17,165,9.7,3,27,,,,,,,,,,,,,,,
4372096,Luke Schoonmaker,TE,2022,michigan-wolverines,receiving,35,418,11.9,3,40,,,,,,,,,,,,,,,
4360967,Brevyn Spann-Ford,TE,2019,minnesota-golden-gophers,receiving,4,25,6.3,1,13,,,,,,,,,,,,,,,
4360967,Brevyn Spann-Ford,TE,2020,minnesota-golden-gophers,receiving,1,4,4.0,1,4,,,,,,,,,,,,,,,
4360967,Brevyn Spann-Ford,TE,2021,minnesota-golden-gophers,receiving,23,296,12.9,1,48,,,,,,,,,,,,,,,
4360967,Brevyn Spann-Ford,TE,2022,minnesota-golden-gophers,receiving,42,497,11.8,2,45,,,,,,,,,,,,,,,
4360967,Brevyn Spann-Ford,TE,2023,minnesota-golden-gophers,receiving,25,239,9.6,2,31,,,,,,,,,,,,,,,
4249417,Jalen Tolbert,WR,2018,south-alabama-jaguars,receiving,5,60,12.0,0,25,,,,,,,,,,,,,,,
4249417,Jalen Tolbert,WR,2019,south-alabama-jaguars,receiving,27,521,19.3,6,60,,,,,,,,,,,,,,,
4249417,Jalen Tolbert,WR,2020,south-alabama-jaguars,receiving,64,"1,085",17.0,8,73,,,,,,,,,,,,,,,
4249417,Jalen Tolbert,WR,2021,south-alabama-jaguars,receiving,82,"1,474",18.0,8,68,,,,,,,,,,,,,,,
3676833,KaVontae Turpin,WR,2015,tcu-horned-frogs,receiving,45,649,14.4,8,86,,,,,,,,,,,,,,,
3676833,KaVontae Turpin,WR,2016,tcu-horned-frogs,receiving,30,295,9.8,1,57,,,,,,,,,,,,,,,
3676833,KaVontae Turpin,WR,2017,tcu-horned-frogs,receiving,41,394,9.6,1,40,,,,,,,,,,,,,,,
3676833,KaVontae Turpin,WR,2018,tcu-horned-frogs,receiving,29,410,14.1,3,42,,,,,,,,,,,,,,,
3676833,KaVontae Turpin,WR,2015,tcu-horned-frogs,rushing,,,,,,20,116,5.8,0,17,,,,,,,,,,
3676833,KaVontae Turpin,WR,2016,tcu-horned-frogs,rushing,,,,,,9,84,9.3,0,33,,,,,,,,,,
3676833,KaVontae Turpin,WR,2017,tcu-horned-frogs,rushing,,,,,,11,86,7.8,2,39,,,,,,,,,,
3676833,KaVontae Turpin,WR,2018,tcu-horned-frogs,rushing,,,,,,4,32,8.0,0,18,,,,,,,,,,
3676833,KaVontae Turpin,WR,2015,tcu-horned-frogs,passing,,,,,,,,,,,1,2,50.0,18,9.0,0,0,18,0,125.6
3676833,KaVontae Turpin,WR,2017,tcu-horned-frogs,passing,,,,,,,,,,,2,2,100.0,68,34.0,1,0,48,0,550.6
3676833,KaVontae Turpin,WR,2018,tcu-horned-frogs,passing,,,,,,,,,,,0,1,0.0,0,0.0,0,1,0,0,-200.0
4361579,Javonte Williams,RB,2018,north-carolina-tar-heels,rushing,,,,,,43,224,5.2,5,22,,,,,,,,,,
4361579,Javonte Williams,RB,2019,north-carolina-tar-heels,rushing,,,,,,166,933,5.6,5,40,,,,,,,,,,
4361579,Javonte Williams,RB,2020,north-carolina-tar-heels,rushing,,,,,,157,"1,140",7.3,19,65,,,,,,,,,,
4361579,Javonte Williams,RB,2018,north-carolina-tar-heels,receiving,8,58,7.3,0,35,,,,,,,,,,,,,,,
4361579,Javonte Williams,RB,2019,north-carolina-tar-heels,receiving,17,176,10.4,1,26,,,,,,,,,,,,,,,
4361579,Javonte Williams,RB,2020,north-carolina-tar-heels,receiving,25,305,12.2,3,41,,,,,,,,,,,,,,,
4240603,Malik Davis,RB,2017,florida-gators,rushing,,,,,,79,526,6.7,2,74,,,,,,,,,,
4240603,Malik Davis,RB,2018,florida-gators,rushing,,,,,,13,61,4.7,0,16,,,,,,,,,,
4240603,Malik Davis,RB,2019,florida-gators,rushing,,,,,,34,86,2.5,1,12,,,,,,,,,,
4240603,Malik Davis,RB,2020,florida-gators,rushing,,,,,,66,310,4.7,0,39,,,,,,,,,,
4240603,Malik Davis,RB,2021,florida-gators,rushing,,,,,,92,487,5.3,5,32,,,,,,,,,,
4240603,Malik Davis,RB,2017,florida-gators,receiving,7,58,8.3,0,20,,,,,,,,,,,,,,,
4240603,Malik Davis,RB,2018,florida-gators,receiving,3,33,11.0,0,19,,,,,,,,,,,,,,,
4240603,Malik Davis,RB,2019,florida-gators,receiving,6,41,6.8,0,10,,,,,,,,,,,,,,,
4240603,Malik Davis,RB,2020,florida-gators,receiving,31,377,12.2,0,39,,,,,,,,,,,,,,,
4240603,Malik Davis,RB,2021,florida-gators,receiving,23,217,9.4,2,49,,,,,,,,,,,,,,,
4240603,Malik Davis,RB,2021,florida-gators,passing,,,,,,,,,,,0,1,0.0,0,0.0,0,0,0,0,0.0
4045163,Miles Sanders,RB,2016,penn-state-nittany-lions,rushing,,,,,,25,184,7.4,1,57,,,,,,,,,,
4045163,Miles Sanders,RB,2017,penn-state-nittany-lions,rushing,,,,,,31,191,6.2,2,31,,,,,,,,,,
4045163,Miles Sanders,RB,2018,penn-state-nittany-lions,rushing,,,,,,220,"1,274",5.8,9,78,,,,,,,,,,
4045163,Miles Sanders,RB,2016,penn-state-nittany-lions,receiving,2,24,12.0,1,21,,,,,,,,,,,,,,,
4045163,Miles Sanders,RB,2017,penn-state-nittany-lions,receiving,6,30,5.0,0,7,,,,,,,,,,,,,,,
4045163,Miles Sanders,RB,2018,penn-state-nittany-lions,receiving,24,139,5.8,0,29,,,,,,,,,,,,,,,
4383440,Nate Adkins,TE,2018,east-tennessee-state-buccaneers,receiving,5,50,10.0,1,24,,,,,,,,,,,,,,,
4383440,Nate Adkins,TE,2019,east-tennessee-state-buccaneers,receiving,25,241,9.6,2,24,,,,,,,,,,,,,,,
4383440,Nate Adkins,TE,2020,east-tennessee-state-buccaneers,receiving,10,101,10.1,0,22,,,,,,,,,,,,,,,
4383440,Nate Adkins,TE,2021,east-tennessee-state-buccaneers,receiving,33,357,10.8,1,24,,,,,,,,,,,,,,,
4383440,Nate Adkins,TE,2022,south-carolina-gamecocks,receiving,13,168,12.9,0,32,,,,,,,,,,,,,,,
4383440,Nate Adkins,TE,2022,south-carolina-gamecocks,rushing,,,,,,1,1,1.0,0,1,,,,,,,,,,
4362748,Tyler Badie,RB,2018,missouri-tigers,rushing,,,,,,89,437,4.9,2,32,,,,,,,,,,
4362748,Tyler Badie,RB,2019,missouri-tigers,rushing,,,,,,108,457,4.2,3,49,,,,,,,,,,
4362748,Tyler Badie,RB,2020,missouri-tigers,rushing,,,,,,48,242,5.0,4,46,,,,,,,,,,
4362748,Tyler Badie,RB,2021,missouri-tigers,rushing,,,,,,268,"1,604",6.0,14,73,,,,,,,,,,
4362748,Tyler Badie,RB,2018,missouri-tigers,receiving,12,130,10.8,0,25,,,,,,,,,,,,,,,
4362748,Tyler Badie,RB,2019,missouri-tigers,receiving,32,356,11.1,5,74,,,,,,,,,,,,,,,
4362748,Tyler Badie,RB,2020,missouri-tigers,receiving,28,333,11.9,2,54,,,,,,,,,,,,,,,
4362748,Tyler Badie,RB,2021,missouri-tigers,receiving,54,330,6.1,4,34,,,,,,,,,,,,,,,
4034704,Michael Bandy,WR,2018,san-diego-toreros,receiving,88,"1,698",19.3,14,99,,,,,,,,,,,,,,,
4034704,Michael Bandy,WR,2019,san-diego-toreros,receiving,76,"1,180",15.5,12,75,,,,,,,,,,,,,,,
4034704,Michael Bandy,WR,2018,san-diego-toreros,rushing,,,,,,2,4,2.0,0,7,,,,,,,,,,
4034704,Michael Bandy,WR,2019,san-diego-toreros,rushing,,,,,,7,51,7.3,0,19,,,,,,,,,,
4034704,Michael Bandy,WR,2018,san-diego-toreros,passing,,,,,,,,,,,1,3,33.3,8,2.7,0,0,8,0,55.7
4034704,Michael Bandy,WR,2019,san-diego-toreros,passing,,,,,,,,,,,0,3,0.0,0,0.0,0,0,0,0,0.0
4600981,Pat Bryant,WR,2021,illinois-fighting-illini,receiving,6,98,16.3,0,45,,,,,,,,,,,,,,,
4600981,Pat Bryant,WR,2022,illinois-fighting-illini,receiving,34,453,13.3,2,43,,,,,,,,,,,,,,,
4600981,Pat Bryant,WR,2023,illinois-fighting-illini,receiving,43,560,13.0,7,46,,,,,,,,,,,,,,,
4600981,Pat Bryant,WR,2024,illinois-fighting-illini,receiving,54,984,18.2,10,64,,,,,,,,,,,,,,,
4600981,Pat Bryant,WR,2024,illinois-fighting-illini,rushing,,,,,,5,14,2.8,0,7,,,,,,,,,,
4241820,Sam Ehlinger,QB,2017,texas-longhorns,passing,,,,,,,,,,,158,275,57.5,"1,915",7.0,11,7,90,11,124.1
4241820,Sam Ehlinger,QB,2018,texas-longhorns,passing,,,,,,,,,,,275,425,64.7,"3,292",7.7,25,5,48,26,146.8
4241820,Sam Ehlinger,QB,2019,texas-longhorns,passing,,,,,,,,,,,296,454,65.2,"3,663",8.1,32,10,75,34,151.8
4241820,Sam Ehlinger,QB,2020,texas-longhorns,passing,,,,,,,,,,,194,322,60.2,"2,566",8.0,26,5,78,22,150.7
4241820,Sam Ehlinger,QB,2017,texas-longhorns,rushing,,,,,,114,385,3.4,2,24,,,,,,,,,,
4241820,Sam Ehlinger,QB,2018,texas-longhorns,rushing,,,,,,164,482,2.9,16,18,,,,,,,,,,
4241820,Sam Ehlinger,QB,2019,texas-longhorns,rushing,,,,,,163,663,4.1,7,31,,,,,,,,,,
4241820,Sam Ehlinger,QB,2020,texas-longhorns,rushing,,,,,,113,377,3.3,8,36,,,,,,,,,,
4241820,Sam Ehlinger,QB,2017,texas-longhorns,receiving,2,50,25.0,0,27,,,,,,,,,,,,,,,
4241820,Sam Ehlinger,QB,2018,texas-longhorns,receiving,5,51,10.2,0,21,,,,,,,,,,,,,,,
4241820,Sam Ehlinger,QB,2019,texas-longhorns,receiving,2,14,7.0,0,8,,,,,,,,,,,,,,,
4431280,Troy Franklin,WR,2021,oregon-ducks,receiving,18,209,11.6,2,30,,,,,,,,,,,,,,,
4431280,Troy Franklin,WR,2022,oregon-ducks,receiving,61,891,14.6,9,67,,,,,,,,,,,,,,,
4431280,Troy Franklin,WR,2023,oregon-ducks,receiving,81,"1,383",17.1,14,84,,,,,,,,,,,,,,,
4568490,RJ Harvey,RB,2020,ucf-knights,rushing,,,,,,3,3,1.0,0,2,,,,,,,,,,
4568490,RJ Harvey,RB,2022,ucf-knights,rushing,,,,,,118,796,6.7,5,61,,,,,,,,,,
4568490,RJ Harvey,RB,2023,ucf-knights,rushing,,,,,,226,"1,416",6.3,16,92,,,,,,,,,,
4568490,RJ Harvey,RB,2024,ucf-knights,rushing,,,,,,232,"1,577",6.8,22,80,,,,,,,,,,
4568490,RJ Harvey,RB,2022,ucf-knights,receiving,22,215,9.8,0,29,,,,,,,,,,,,,,,
4568490,RJ Harvey,RB,2023,ucf-knights,receiving,19,238,12.5,2,50,,,,,,,,,,,,,,,
4568490,RJ Harvey,RB,2024,ucf-knights,receiving,20,267,13.4,3,75,,,,,,,,,,,,,,,
4568490,RJ Harvey,RB,2022,ucf-knights,passing,,,,,,,,,,,2,2,100.0,65,32.5,1,0,49,0,538.0
4568490,RJ Harvey,RB,2023,ucf-knights,passing,,,,,,,,,,,0,1,0.0,0,0.0,0,0,0,1,0.0
4568490,RJ Harvey,RB,2024,ucf-knights,passing,,,,,,,,,,,1,1,100.0,18,18.0,0,0,18,0,251.2
4039057,Lil'Jordan Humphrey,WR,2016,texas-longhorns,receiving,2,15,7.5,0,8,,,,,,,,,,,,,,,
4039057,Lil'Jordan Humphrey,WR,2017,texas-longhorns,receiving,37,431,11.6,1,42,,,,,,,,,,,,,,,
4039057,Lil'Jordan Humphrey,WR,2018,texas-longhorns,receiving,86,"1,176",13.7,9,47,,,,,,,,,,,,,,,
4039057,Lil'Jordan Humphrey,WR,2017,texas-longhorns,rushing,,,,,,6,41,6.8,1,21,,,,,,,,,,
4039057,Lil'Jordan Humphrey,WR,2018,texas-longhorns,rushing,,,,,,6,25,4.2,1,11,,,,,,,,,,
4039057,Lil'Jordan Humphrey,WR,2017,texas-longhorns,passing,,,,,,,,,,,1,3,33.3,27,9.0,0,0,27,0,108.9
4039057,Lil'Jordan Humphrey,WR,2018,texas-longhorns,passing,,,,,,,,,,,3,4,75.0,18,4.5,1,0,8,0,195.3
4432208,Caleb Lohner,TE,2024,utah-utes,receiving,4,54,13.5,4,20,,,,,,,,,,,,,,,
4722893,Jaleel McLaughlin,RB,2020,youngstown-state-penguins,rushing,,,,,,134,697,5.2,5,73,,,,,,,,,,
4722893,Jaleel McLaughlin,RB,2021,youngstown-state-penguins,rushing,,,,,,175,"1,139",6.5,12,72,,,,,,,,,,
4722893,Jaleel McLaughlin,RB,2022,youngstown-state-penguins,rushing,,,,,,227,"1,588",7.0,13,68,,,,,,,,,,
4722893,Jaleel McLaughlin,RB,2020,youngstown-state-penguins,receiving,5,24,4.8,0,10,,,,,,,,,,,,,,,
4722893,Jaleel McLaughlin,RB,2021,youngstown-state-penguins,receiving,20,176,8.8,0,45,,,,,,,,,,,,,,,
4722893,Jaleel McLaughlin,RB,2022,youngstown-state-penguins,receiving,19,300,15.8,2,64,,,,,,,,,,,,,,,
4686472,Marvin Mims Jr.,WR,2020,oklahoma-sooners,receiving,37,610,16.5,9,61,,,,,,,,,,,,,,,
4686472,Marvin Mims Jr.,WR,2021,oklahoma-sooners,receiving,32,705,22.0,5,67,,,,,,,,,,,,,,,
4686472,Marvin Mims Jr.,WR,2022,oklahoma-sooners,receiving,54,"1,083",20.1,6,77,,,,,,,,,,,,,,,
4686472,Marvin Mims Jr.,WR,2020,oklahoma-sooners,rushing,,,,,,2,17,8.5,0,17,,,,,,,,,,
4686472,Marvin Mims Jr.,WR,2021,oklahoma-sooners,rushing,,,,,,1,15,15.0,0,15,,,,,,,,,,
4686472,Marvin Mims Jr.,WR,2022,oklahoma-sooners,rushing,,,,,,2,3,1.5,0,4,,,,,,,,,,
4391845,Cody Schrader,RB,2022,missouri-tigers,rushing,,,,,,170,745,4.4,9,63,,,,,,,,,,
4391845,Cody Schrader,RB,2023,missouri-tigers,rushing,,,,,,276,"1,627",5.9,14,52,,,,,,,,,,
4391845,Cody Schrader,RB,2022,missouri-tigers,receiving,19,137,7.2,0,29,,,,,,,,,,,,,,,
4391845,Cody Schrader,RB,2023,missouri-tigers,receiving,22,191,8.7,0,43,,,,,,,,,,,,,,,
3892775,Jarrett Stidham,QB,2015,baylor-bears,passing,,,,,,,,,,,75,109,68.8,"1,265",11.6,12,2,81,9,199.0
3892775,Jarrett Stidham,QB,2017,auburn-tigers,passing,,,,,,,,,,,246,370,66.5,"3,158",8.5,18,6,75,35,151.0
3892775,Jarrett Stidham,QB,2018,auburn-tigers,passing,,,,,,,,,,,224,369,60.7,"2,794",7.6,18,5,76,23,137.7
3892775,Jarrett Stidham,QB,2015,baylor-bears,rushing,,,,,,36,70,1.9,2,16,,,,,,,,,,
3892775,Jarrett Stidham,QB,2017,auburn-tigers,rushing,,,,,,103,153,1.5,4,24,,,,,,,,,,
3892775,Jarrett Stidham,QB,2018,auburn-tigers,rushing,,,,,,72,1,0.0,3,18,,,,,,,,,,
3128429,Courtland Sutton,WR,2014,smu-mustangs,receiving,2,27,13.5,0,20,,,,,,,,,,,,,,,
3128429,Courtland Sutton,WR,2015,smu-mustangs,receiving,49,862,17.6,9,51,,,,,,,,,,,,,,,
3128429,Courtland Sutton,WR,2016,smu-mustangs,receiving,76,"1,246",16.4,10,88,,,,,,,,,,,,,,,
3128429,Courtland Sutton,WR,2017,smu-mustangs,receiving,68,"1,085",16.0,12,62,,,,,,,,,,,,,,,
3128429,Courtland Sutton,WR,2017,smu-mustangs,rushing,,,,,,1,2,2.0,1,2,,,,,,,,,,
3128429,Courtland Sutton,WR,2015,smu-mustangs,passing,,,,,,,,,,,2,2,100.0,75,37.5,0,0,45,0,415.0
3911853,Adam Trautman,TE,2018,dayton-flyers,receiving,40,595,14.9,9,34,,,,,,,,,,,,,,,
3911853,Adam Trautman,TE,2019,dayton-flyers,receiving,70,916,13.1,14,42,,,,,,,,,,,,,,,
4431453,Deuce Vaughn,RB,2020,kansas-state-wildcats,rushing,,,,,,123,642,5.2,7,38,,,,,,,,,,
4431453,Deuce Vaughn,RB,2021,kansas-state-wildcats,rushing,,,,,,235,"1,404",6.0,18,80,,,,,,,,,,
4431453,Deuce Vaughn,RB,2022,kansas-state-wildcats,rushing,,,,,,293,"1,558",5.3,9,88,,,,,,,,,,
4431453,Deuce Vaughn,RB,2020,kansas-state-wildcats,receiving,25,434,17.4,2,77,,,,,,,,,,,,,,,
4431453,Deuce Vaughn,RB,2021,kansas-state-wildcats,receiving,49,468,9.6,4,55,,,,,,,,,,,,,,,
4431453,Deuce Vaughn,RB,2022,kansas-state-wildcats,receiving,42,378,9.0,3,80,,,,,,,,,,,,,,,
4241985,J.K. Dobbins,RB,2017,ohio-state-buckeyes,rushing,,,,,,194,"1,403",7.2,7,77,,,,,,,,,,
4241985,J.K. Dobbins,RB,2018,ohio-state-buckeyes,rushing,,,,,,230,"1,053",4.6,10,42,,,,,,,,,,
4241985,J.K. Dobbins,RB,2019,ohio-state-buckeyes,rushing,,,,,,301,"2,003",6.7,21,68,,,,,,,,,,
4241985,J.K. Dobbins,RB,2017,ohio-state-buckeyes,receiving,22,135,6.1,1,18,,,,,,,,,,,,,,,
4241985,J.K. Dobbins,RB,2018,ohio-state-buckeyes,receiving,26,263,10.1,2,35,,,,,,,,,,,,,,,
4241985,J.K. Dobbins,RB,2019,ohio-state-buckeyes,receiving,23,247,10.7,2,28,,,,,,,,,,,,,,,
4360231,Lucas Krull,TE,2018,florida-gators,receiving,6,75,12.5,0,30,,,,,,,,,,,,,,,
4360231,Lucas Krull,TE,2019,florida-gators,receiving,3,33,11.0,0,20,,,,,,,,,,,,,,,
4360231,Lucas Krull,TE,2020,pittsburgh-panthers,receiving,1,6,6.0,0,6,,,,,,,,,,,,,,,
4360231,Lucas Krull,TE,2021,pittsburgh-panthers,receiving,38,451,11.9,6,29,,,,,,,,,,,,,,,
4360231,Lucas Krull,TE,2018,florida-gators,passing,,,,,,,,,,,1,1,100.0,15,15.0,0,0,15,0,226.0
4360231,Lucas Krull,TE,2019,florida-gators,passing,,,,,,,,,,,1,1,100.0,4,4.0,0,0,4,0,133.6
4360231,Lucas Krull,TE,2021,pittsburgh-panthers,passing,,,,,,,,,,,0,1,0.0,0,0.0,0,0,0,0,0.0
4426338,Bo Nix,QB,2019,auburn-tigers,passing,,,,,,,,,,,217,377,57.6,"2,542",6.7,16,6,78,17,125.0
4426338,Bo Nix,QB,2020,auburn-tigers,passing,,,,,,,,,,,214,357,59.9,"2,415",6.8,12,7,91,21,123.9
4426338,Bo Nix,QB,2021,auburn-tigers,passing,,,,,,,,,,,197,323,61.0,"2,294",7.1,11,3,71,12,130.0
4426338,Bo Nix,QB,2022,oregon-ducks,passing,,,,,,,,,,,294,409,71.9,"3,593",8.8,29,7,67,5,165.7
4426338,Bo Nix,QB,2023,oregon-ducks,passing,,,,,,,,,,,364,470,77.4,"4,508",9.6,45,3,84,5,188.3
4426338,Bo Nix,QB,2019,auburn-tigers,rushing,,,,,,97,313,3.2,7,30,,,,,,,,,,
4426338,Bo Nix,QB,2020,auburn-tigers,rushing,,,,,,108,388,3.6,7,22,,,,,,,,,,
4426338,Bo Nix,QB,2021,auburn-tigers,rushing,,,,,,57,168,2.9,4,23,,,,,,,,,,
4426338,Bo Nix,QB,2022,oregon-ducks,rushing,,,,,,89,510,5.7,14,80,,,,,,,,,,
4426338,Bo Nix,QB,2023,oregon-ducks,rushing,,,,,,54,234,4.3,6,44,,,,,,,,,,
4426338,Bo Nix,QB,2022,oregon-ducks,receiving,2,36,18.0,1,18,,,,,,,,,,,,,,,
4240069,Malik Cunningham,WR,2018,louisville-cardinals,passing,,,,,,,,,,,40,67,59.7,473,7.1,1,1,41,7,120.9
4240069,Malik Cunningham,WR,2019,louisville-cardinals,passing,,,,,,,,,,,112,179,62.6,"2,065",11.5,22,5,90,25,194.4
4240069,Malik Cunningham,WR,2020,louisville-cardinals,passing,,,,,,,,,,,195,304,64.1,"2,617",8.6,20,12,82,28,150.3
4240069,Malik Cunningham,WR,2021,louisville-cardinals,passing,,,,,,,,,,,209,337,62.0,"2,941",8.7,19,6,93,20,150.4
4240069,Malik Cunningham,WR,2022,louisville-cardinals,passing,,,,,,,,,,,136,218,62.4,"1,568",7.2,8,5,55,19,130.3
4240069,Malik Cunningham,WR,2018,louisville-cardinals,rushing,,,,,,79,497,6.3,5,75,,,,,,,,,,
4240069,Malik Cunningham,WR,2019,louisville-cardinals,rushing,,,,,,122,482,4.0,6,48,,,,,,,,,,
4240069,Malik Cunningham,WR,2020,louisville-cardinals,rushing,,,,,,131,609,4.6,7,47,,,,,,,,,,
4240069,Malik Cunningham,WR,2021,louisville-cardinals,rushing,,,,,,173,"1,031",6.0,20,72,,,,,,,,,,
4240069,Malik Cunningham,WR,2022,louisville-cardinals,rushing,,,,,,114,565,5.0,12,43,,,,,,,,,,
4240069,Malik Cunningham,WR,2021,louisville-cardinals,receiving,1,9,9.0,0,9,,,,,,,,,,,,,,,
4240069,Malik Cunningham,WR,2022,louisville-cardinals,receiving,1,33,33.0,0,33,,,,,,,,,,,,,,,
4429795,Jahmyr Gibbs,RB,2020,georgia-tech-yellow-jackets,rushing,,,,,,89,460,5.2,4,61,,,,,,,,,,
4429795,Jahmyr Gibbs,RB,2021,georgia-tech-yellow-jackets,rushing,,,,,,143,746,5.2,4,71,,,,,,,,,,
4429795,Jahmyr Gibbs,RB,2022,alabama-crimson-tide,rushing,,,,,,151,926,6.1,7,76,,,,,,,,,,
4429795,Jahmyr Gibbs,RB,2020,georgia-tech-yellow-jackets,receiving,24,303,12.6,3,42,,,,,,,,,,,,,,,
4429795,Jahmyr Gibbs,RB,2021,georgia-tech-yellow-jackets,receiving,36,470,13.1,2,77,,,,,,,,,,,,,,,
4429795,Jahmyr Gibbs,RB,2022,alabama-crimson-tide,receiving,44,444,10.1,3,60,,,,,,,,,,,,,,,
4569615,Thomas Gordon,TE,2021,northwestern-wildcats,receiving,2,3,1.5,0,4,,,,,,,,,,,,,,,
4569615,Thomas Gordon,TE,2022,northwestern-wildcats,receiving,12,162,13.5,0,26,,,,,,,,,,,,,,,
4569615,Thomas Gordon,TE,2023,northwestern-wildcats,receiving,13,112,8.6,1,18,,,,,,,,,,,,,,,
4569615,Thomas Gordon,TE,2024,northwestern-wildcats,receiving,27,252,9.3,1,26,,,,,,,,,,,,,,,
4877824,Zach Horton,TE,2022,james-madison-dukes,receiving,13,159,12.2,2,23,,,,,,,,,,,,,,,
4877824,Zach Horton,TE,2023,james-madison-dukes,receiving,27,275,10.2,6,66,,,,,,,,,,,,,,,
4877824,Zach Horton,TE,2024,indiana-hoosiers,receiving,21,189,9.0,4,18,,,,,,,,,,,,,,,
3116136,Justin Jackson,RB,2014,northwestern-wildcats,rushing,,,,,,245,"1,187",4.8,10,68,,,,,,,,,,
3116136,Justin Jackson,RB,2015,northwestern-wildcats,rushing,,,,,,312,"1,418",4.5,5,62,,,,,,,,,,
3116136,Justin Jackson,RB,2016,northwestern-wildcats,rushing,,,,,,298,"1,524",5.1,15,68,,,,,,,,,,
3116136,Justin Jackson,RB,2017,northwestern-wildcats,rushing,,,,,,287,"1,311",4.6,11,79,,,,,,,,,,
3116136,Justin Jackson,RB,2014,northwestern-wildcats,receiving,22,201,9.1,1,35,,,,,,,,,,,,,,,
3116136,Justin Jackson,RB,2015,northwestern-wildcats,receiving,21,162,7.7,0,28,,,,,,,,,,,,,,,
3116136,Justin Jackson,RB,2016,northwestern-wildcats,receiving,35,219,6.3,0,37,,,,,,,,,,,,,,,
3116136,Justin Jackson,RB,2017,northwestern-wildcats,receiving,44,276,6.3,0,24,,,,,,,,,,,,,,,
